id,lat,lon
1006291,-32.8068,151.9821
1006292,-32.8071,151.9811
1006293,-32.8074,151.9802
1006294,-32.8078,151.9792
1006295,-32.8081,151.9783
1006296,-32.8084,151.9773
1006297,-32.8087,151.9764
1006298,-32.809,151.9754
1006299,-32.8094,151.9745
1006300,-32.8097,151.9735
1006301,-32.81,151.9726
1006302,-32.8103,151.9716
1006303,-32.8106,151.9707
1006304,-32.811,151.9697
1006305,-32.8113,151.9688
1006306,-32.8116,151.9678
1006307,-32.8119,151.9669
1006308,-32.8122,151.9659
1006309,-32.8126,151.965
1006310,-32.8129,151.9641
1006311,-32.8132,151.9631
1006312,-32.8135,151.9621
1006313,-32.8138,151.9612
1006314,-32.8142,151.9603
1006315,-32.8145,151.9593
1006316,-32.8148,151.9584
1006317,-32.8151,151.9574
1006318,-32.8154,151.9565
1006319,-32.8158,151.9555
1006320,-32.8161,151.9546
1006321,-32.8164,151.9536
1006322,-32.8167,151.9527
1006323,-32.817,151.9517
1006324,-32.8174,151.9508
1006325,-32.8177,151.9498
1006326,-32.818,151.9489
1006327,-32.8183,151.9479
1006328,-32.8186,151.947
1006329,-32.819,151.946
1006330,-32.8193,151.9451
1006331,-32.8196,151.9441
1006332,-32.8199,151.9432
1006333,-32.8202,151.9422
1006334,-32.8206,151.9413
1006335,-32.8209,151.9403
1006336,-32.8212,151.9394
1006337,-32.8215,151.9384
1006338,-32.8218,151.9375
1006339,-32.8222,151.9365
1006340,-32.8225,151.9356
1006341,-32.8228,151.9346
1006342,-32.8231,151.9337
1006343,-32.8235,151.9327
1006344,-32.8238,151.9318
1006345,-32.8241,151.9308
1006346,-32.8244,151.9299
1006347,-32.8247,151.9289
1006348,-32.8251,151.928
1006349,-32.8254,151.927
1006350,-32.8257,151.9261
1006351,-32.826,151.9252
1006352,-32.8263,151.9242
1006353,-32.8267,151.9233
1006354,-32.827,151.9223
1006355,-32.8273,151.9214
1006356,-32.8276,151.9204
1006357,-32.8279,151.9195
1006358,-32.8283,151.9185
1006359,-32.8286,151.9176
1006360,-32.8289,151.9166
1006361,-32.8292,151.9157
1006362,-32.8295,151.9147
1006363,-32.8299,151.9138
1006364,-32.8302,151.9128
1006365,-32.8305,151.9119
1006366,-32.8308,151.9109
1006367,-32.8311,151.91
1006368,-32.8315,151.909
1006369,-32.8318,151.9081
1006370,-32.8321,151.9071
1006371,-32.8324,151.9062
1006372,-32.8327,151.9052
1006373,-32.8331,151.9043
1006374,-32.8334,151.9033
1006375,-32.8337,151.9024
1006376,-32.8341,151.9015
1006377,-32.8346,151.9006
1006378,-32.835,151.8997
1006379,-32.8355,151.8988
1006380,-32.8359,151.8979
1006381,-32.8363,151.897
1006382,-32.8367,151.8961
1006383,-32.8371,151.8952
1006384,-32.8375,151.8942
1006385,-32.8379,151.8933
1006386,-32.8383,151.8924
1006387,-32.8388,151.8915
1006388,-32.8393,151.8906
1006389,-32.8397,151.8898
1006390,-32.8402,151.8889
1006391,-32.8407,151.888
1006392,-32.8412,151.8871
1006393,-32.8417,151.8863
1006394,-32.8422,151.8854
1006395,-32.8427,151.8845
1006396,-32.8432,151.8837
1006397,-32.8437,151.8828
1006398,-32.8442,151.8819
1006399,-32.8447,151.8811
1006400,-32.8451,151.8801
1006401,-32.8454,151.8792
1006402,-32.8458,151.8783
1006403,-32.8462,151.8773
1006404,-32.8466,151.8764
1006405,-32.8471,151.8756
1006406,-32.8476,151.8748
1006407,-32.8481,151.8739
1006408,-32.8484,151.8729
1006409,-32.8487,151.8719
1006410,-32.849,151.871
1006411,-32.8494,151.8701
1006412,-32.8498,151.8692
1006413,-32.8504,151.8683
1006414,-32.8507,151.8674
1006415,-32.851,151.8664
1006416,-32.8512,151.8655
1006417,-32.8516,151.8645
1006418,-32.852,151.8636
1006419,-32.8524,151.8627
1006420,-32.8528,151.8618
1006421,-32.8533,151.8609
1006422,-32.854,151.8602
1006423,-32.8547,151.8595
1006424,-32.8552,151.8587
1006425,-32.8556,151.8577
1006426,-32.8559,151.8568
1006427,-32.8562,151.8558
1006428,-32.8565,151.8549
1006429,-32.857,151.854
1006430,-32.8574,151.8531
1006431,-32.8579,151.8522
1006432,-32.8584,151.8514
1006433,-32.8589,151.8505
1006434,-32.8595,151.8497
1006435,-32.86,151.8488
1006436,-32.8605,151.8479
1006437,-32.8609,151.847
1006438,-32.8614,151.8461
1006439,-32.8618,151.8452
1006440,-32.8623,151.8443
1006441,-32.8627,151.8435
1006442,-32.8632,151.8426
1006443,-32.8637,151.8417
1006444,-32.8641,151.8408
1006445,-32.8646,151.8399
1006446,-32.865,151.839
1006447,-32.8654,151.8381
1006448,-32.8659,151.8372
1006449,-32.8664,151.8364
1006450,-32.867,151.8355
1006451,-32.8675,151.8347
1006452,-32.8681,151.8339
1006453,-32.8685,151.833
1006454,-32.869,151.8321
1006455,-32.8695,151.8312
1006456,-32.8699,151.8303
1006457,-32.8704,151.8294
1006458,-32.8709,151.8286
1006459,-32.8715,151.8277
1006460,-32.872,151.8269
1006461,-32.8725,151.826
1006462,-32.873,151.8252
1006463,-32.8735,151.8243
1006464,-32.874,151.8234
1006465,-32.8745,151.8226
1006466,-32.875,151.8217
1006467,-32.8756,151.8209
1006468,-32.8761,151.82
1006469,-32.8766,151.8192
1006470,-32.8772,151.8183
1006471,-32.8777,151.8175
1006472,-32.8783,151.8167
1006473,-32.879,151.8159
1006474,-32.8796,151.8152
1006475,-32.8801,151.8143
1006476,-32.8807,151.8135
1006477,-32.8813,151.8127
1006478,-32.8818,151.8118
1006479,-32.8824,151.8111
1006480,-32.883,151.8102
1006481,-32.8836,151.8094
1006482,-32.8842,151.8086
1006483,-32.8848,151.8078
1006484,-32.8854,151.807
1006485,-32.886,151.8062
1006486,-32.8866,151.8054
1006487,-32.8873,151.8047
1006488,-32.888,151.804
1006489,-32.8889,151.8035
1006490,-32.8898,151.8031
1006491,-32.8906,151.8026
1006492,-32.8915,151.802
1006493,-32.8921,151.8013
1006494,-32.8928,151.8005
1006495,-32.8936,151.7999
1006496,-32.8943,151.7992
1006497,-32.8951,151.7986
1006498,-32.8959,151.798
1006499,-32.8968,151.7975
1006500,-32.8976,151.797
1006501,-32.8986,151.7967
1006502,-32.8995,151.7964
1006503,-32.9005,151.7962
1006504,-32.9015,151.7961
1006505,-32.9025,151.7961
1006506,-32.9035,151.7961
1006507,-32.9045,151.7962
1006508,-32.9054,151.7966
1006509,-32.9064,151.797
1006510,-32.9073,151.7972
1006511,-32.9083,151.7975
1006512,-32.9091,151.7981
1006513,-32.9099,151.7987
1006514,-32.9108,151.799
1006515,-32.9116,151.7993
1006516,-32.9127,151.7996
1006517,-32.9131,151.8007
1006518,-32.9136,151.8014
1006519,-32.914,151.8023
1006520,-32.9145,151.8032
1006521,-32.9152,151.8037
1006522,-32.9158,151.8043
1006523,-32.9165,151.8046
1006524,-32.9174,151.8051
1006525,-32.9182,151.8056
1006526,-32.9191,151.8058
1006527,-32.9197,151.805
1006528,-32.9205,151.8046
1006529,-32.921,151.8039
1006530,-32.9211,151.803
1006531,-32.922,151.8025
1006532,-32.9223,151.8016
1006533,-32.9229,151.8008
1006534,-32.9236,151.8
1006535,-32.9243,151.7994
1006536,-32.925,151.7987
1006537,-32.9258,151.798
1006538,-32.9266,151.7975
1006539,-32.9269,151.7966
1006540,-32.9275,151.7958
1006541,-32.9284,151.7954
1006542,-32.9292,151.7949
1006543,-32.9298,151.7942
1006544,-32.9304,151.7933
1006545,-32.931,151.7926
1006546,-32.9316,151.7918
1006547,-32.9322,151.7909
1006548,-32.9326,151.79
1006549,-32.933,151.7891
1006550,-32.9335,151.7882
1006551,-32.9341,151.7875
1006552,-32.9347,151.7866
1006553,-32.9351,151.7857
1006554,-32.9355,151.7848
1006555,-32.9363,151.7842
1006556,-32.9366,151.7833
1006557,-32.9373,151.7826
1006558,-32.9379,151.7818
1006559,-32.9386,151.7813
1006560,-32.939,151.7804
1006561,-32.9396,151.7796
1006562,-32.9403,151.779
1006563,-32.9407,151.7781
1006564,-32.9412,151.7772
1006565,-32.9418,151.7765
1006566,-32.9424,151.7758
1006567,-32.9427,151.7749
1006568,-32.9431,151.7741
1006569,-32.9435,151.7734
1006570,-32.9439,151.7725
1006571,-32.9442,151.7715
1006572,-32.9447,151.7708
1006573,-32.9448,151.7698
1006574,-32.9452,151.7689
1006575,-32.9456,151.7679
1006576,-32.9462,151.7672
1006577,-32.9468,151.7663
1006578,-32.9474,151.7655
1006579,-32.9479,151.7646
1006580,-32.9485,151.7638
1006581,-32.9491,151.7631
1006582,-32.9498,151.7624
1006583,-32.9504,151.7616
1006584,-32.951,151.7608
1006585,-32.9516,151.7599
1006586,-32.9523,151.7593
1006587,-32.9531,151.7586
1006588,-32.9535,151.7578
1006589,-32.9539,151.7568
1006590,-32.9547,151.7563
1006591,-32.9552,151.7554
1006592,-32.9556,151.7545
1006593,-32.9561,151.7536
1006594,-32.9565,151.7527
1006595,-32.9569,151.7518
1006596,-32.9575,151.751
1006597,-32.9581,151.7502
1006598,-32.9587,151.7493
1006599,-32.9593,151.7486
1006600,-32.9598,151.7477
1006601,-32.9604,151.7469
1006602,-32.9609,151.746
1006603,-32.9615,151.7452
1006604,-32.9621,151.7444
1006605,-32.9627,151.7436
1006606,-32.9633,151.7428
1006607,-32.964,151.7421
1006608,-32.9648,151.7415
1006609,-32.9656,151.7409
1006610,-32.9666,151.7407
1006611,-32.9675,151.7406
1006612,-32.9683,151.74
1006613,-32.9692,151.7395
1006614,-32.9701,151.739
1006615,-32.9709,151.7385
1006616,-32.9714,151.7377
1006617,-32.9721,151.737
1006618,-32.9728,151.7362
1006619,-32.9734,151.7355
1006620,-32.9741,151.7347
1006621,-32.9748,151.734
1006622,-32.9756,151.7333
1006623,-32.9763,151.7327
1006624,-32.9771,151.7321
1006625,-32.9779,151.7315
1006626,-32.9789,151.7313
1006627,-32.9799,151.731
1006628,-32.9807,151.7305
1006629,-32.9816,151.7304
1006630,-32.9826,151.7303
1006631,-32.9836,151.7304
1006632,-32.9846,151.7306
1006633,-32.9855,151.731
1006634,-32.9864,151.7314
1006635,-32.9871,151.7322
1006636,-32.9879,151.7328
1006637,-32.9888,151.7332
1006638,-32.9897,151.7334
1006639,-32.9907,151.7334
1006640,-32.9917,151.733
1006641,-32.9925,151.7325
1006642,-32.9935,151.7322
1006643,-32.9943,151.7316
1006644,-32.9953,151.7318
1006645,-32.9962,151.7322
1006646,-32.9972,151.7325
1006647,-32.9981,151.7326
1006648,-32.9991,151.7322
1006649,-32.9999,151.7317
1006650,-33.0009,151.7317
1006651,-33.0019,151.732
1006652,-33.0028,151.7321
1006653,-33.0038,151.7322
1006654,-33.0048,151.7319
1006655,-33.0058,151.7318
1006656,-33.0067,151.7315
1006657,-33.0077,151.7311
1006658,-33.0089,151.7302
1006659,-33.0099,151.7299
1006660,-33.0109,151.7297
1006661,-33.0118,151.7295
1006662,-33.0127,151.7291
1006663,-33.0136,151.7285
1006664,-33.0144,151.728
1006665,-33.0151,151.7273
1006666,-33.0157,151.7265
1006667,-33.0163,151.7256
1006668,-33.0166,151.7247
1006669,-33.0169,151.7237
1006670,-33.0172,151.7228
1006671,-33.0176,151.7219
1006672,-33.018,151.7209
1006673,-33.0184,151.72
1006674,-33.0188,151.7191
1006675,-33.0192,151.7182
1006676,-33.0197,151.7173
1006677,-33.0202,151.7164
1006678,-33.0206,151.7156
1006679,-33.0211,151.7147
1006680,-33.0216,151.7138
1006681,-33.022,151.7129
1006682,-33.0225,151.712
1006683,-33.023,151.7112
1006684,-33.0235,151.7103
1006685,-33.0241,151.7095
1006686,-33.0246,151.7086
1006687,-33.0251,151.7078
1006688,-33.0257,151.7069
1006689,-33.0262,151.7061
1006690,-33.0267,151.7052
1006691,-33.0272,151.7044
1006692,-33.0278,151.7035
1006693,-33.0283,151.7027
1006694,-33.0288,151.7018
1006695,-33.0294,151.701
1006696,-33.03,151.7002
1006697,-33.0306,151.6994
1006698,-33.0311,151.6986
1006699,-33.0317,151.6977
1006700,-33.0323,151.6969
1006701,-33.0329,151.6961
1006702,-33.0334,151.6953
1006703,-33.034,151.6945
1006704,-33.0346,151.6936
1006705,-33.0352,151.6928
1006706,-33.0358,151.692
1006707,-33.0364,151.6912
1006708,-33.037,151.6904
1006709,-33.0376,151.6896
1006710,-33.0382,151.6888
1006711,-33.0388,151.688
1006712,-33.0394,151.6872
1006713,-33.04,151.6864
1006714,-33.0406,151.6857
1006715,-33.0412,151.6849
1006716,-33.0418,151.6841
1006717,-33.0424,151.6833
1006718,-33.0431,151.6825
1006719,-33.0437,151.6817
1006720,-33.0443,151.681
1006721,-33.0449,151.6802
1006722,-33.0455,151.6794
1006723,-33.0462,151.6786
1006724,-33.0468,151.6778
1006725,-33.0475,151.6771
1006726,-33.0482,151.6764
1006727,-33.0488,151.6756
1006728,-33.0495,151.6749
1006729,-33.0502,151.6742
1006730,-33.0509,151.6735
1006731,-33.0516,151.6728
1006732,-33.0524,151.6721
1006733,-33.0531,151.6714
1006734,-33.0538,151.6707
1006735,-33.0546,151.6701
1006736,-33.0553,151.6694
1006737,-33.0561,151.6687
1006738,-33.0569,151.6682
1006739,-33.0577,151.6676
1006740,-33.0585,151.667
1006741,-33.0593,151.6664
1006742,-33.0602,151.6659
1006743,-33.0611,151.6654
1006744,-33.0619,151.6649
1006745,-33.0628,151.6643
1006746,-33.0636,151.6639
1006747,-33.0645,151.6635
1006748,-33.0654,151.663
1006749,-33.0664,151.6626
1006750,-33.0673,151.6623
1006751,-33.0682,151.6619
1006752,-33.0692,151.6617
1006753,-33.0702,151.6616
1006754,-33.0712,151.6616
1006755,-33.0722,151.6615
1006756,-33.0732,151.6616
1006757,-33.0742,151.6617
1006758,-33.0752,151.6619
1006759,-33.0761,151.6624
1006760,-33.077,151.6627
1006761,-33.0779,151.6632
1006762,-33.0789,151.6633
1006763,-33.0798,151.6637
1006764,-33.0806,151.6643
1006765,-33.0814,151.6649
1006766,-33.0821,151.6656
1006767,-33.0826,151.6665
1006768,-33.0835,151.667
1006769,-33.0844,151.6668
1006770,-33.0855,151.6668
1006771,-33.0859,151.6676
1006772,-33.0852,151.6684
1006773,-33.0848,151.6693
1006774,-33.0852,151.6703
1006775,-33.0858,151.6711
1006776,-33.0861,151.672
1006777,-33.086,151.673
1006778,-33.0864,151.674
1006779,-33.0868,151.6749
1006780,-33.0877,151.6747
1006781,-33.0882,151.6738
1006782,-33.0887,151.673
1006783,-33.089,151.672
1006784,-33.0892,151.671
1006785,-33.0896,151.6701
1006786,-33.0902,151.6693
1006787,-33.0909,151.6686
1006788,-33.0918,151.6681
1006789,-33.0927,151.668
1006790,-33.0936,151.6685
1006791,-33.0946,151.6686
1006792,-33.0951,151.6679
1006793,-33.0947,151.667
1006794,-33.0949,151.666
1006795,-33.0953,151.6651
1006796,-33.0956,151.6641
1006797,-33.0958,151.6631
1006798,-33.0964,151.6623
1006799,-33.0971,151.6616
1006800,-33.0978,151.6609
1006801,-33.0988,151.6607
1006802,-33.0998,151.6606
1006803,-33.1007,151.6601
1006804,-33.1015,151.6597
1006805,-33.1023,151.6591
1006806,-33.1032,151.6585
1006807,-33.104,151.6579
1006808,-33.1047,151.6573
1006809,-33.1055,151.6566
1006810,-33.1062,151.6559
1006811,-33.107,151.6553
1006812,-33.1079,151.6549
1006813,-33.1088,151.6545
1006814,-33.1098,151.6542
1006815,-33.1107,151.6538
1006816,-33.1116,151.6534
1006817,-33.1126,151.6532
1006818,-33.1135,151.6527
1006819,-33.1143,151.6522
1006820,-33.1153,151.6521
1006821,-33.1162,151.6524
1006822,-33.1173,151.6522
1006823,-33.1182,151.6523
1006824,-33.1191,151.6529
1006825,-33.1197,151.6536
1006826,-33.1205,151.6541
1006827,-33.1216,151.654
1006828,-33.1223,151.6535
1006829,-33.1226,151.6525
1006830,-33.1231,151.6517
1006831,-33.1237,151.6508
1006832,-33.1245,151.6503
1006833,-33.1254,151.6497
1006834,-33.1263,151.6493
1006835,-33.1271,151.6489
1006836,-33.1278,151.6481
1006837,-33.1286,151.6475
1006838,-33.1295,151.6471
1006839,-33.1304,151.6466
1006840,-33.1312,151.6461
1006841,-33.132,151.6455
1006842,-33.1329,151.645
1006843,-33.1338,151.6444
1006844,-33.1347,151.6445
1006845,-33.1357,151.6444
1006846,-33.1367,151.6441
1006847,-33.1377,151.6438
1006848,-33.1386,151.6436
1006849,-33.1395,151.6432
1006850,-33.1403,151.6427
1006851,-33.1411,151.6421
1006852,-33.1419,151.6416
1006853,-33.1429,151.6411
1006854,-33.1437,151.6405
1006855,-33.1447,151.6401
1006856,-33.1454,151.6397
1006857,-33.1464,151.6393
1006858,-33.1472,151.6388
1006859,-33.148,151.6382
1006860,-33.1488,151.6376
1006861,-33.1496,151.6369
1006862,-33.1503,151.6363
1006863,-33.1511,151.6357
1006864,-33.152,151.6352
1006865,-33.1529,151.6348
1006866,-33.1538,151.6343
1006867,-33.1547,151.634
1006868,-33.1557,151.6341
1006869,-33.1567,151.6341
1006870,-33.1577,151.6341
1006871,-33.1587,151.6343
1006872,-33.1595,151.6349
1006873,-33.1602,151.6357
1006874,-33.161,151.6362
1006875,-33.162,151.6365
1006876,-33.1629,151.6368
1006877,-33.1639,151.6367
1006878,-33.1649,151.6366
1006879,-33.1659,151.6366
1006880,-33.1669,151.6363
1006881,-33.1678,151.6359
1006882,-33.1687,151.6355
1006883,-33.1697,151.6352
1006884,-33.1707,151.6352
1006885,-33.1716,151.6355
1006886,-33.1726,151.6357
1006887,-33.1733,151.6363
1006888,-33.1737,151.6373
1006889,-33.1742,151.6382
1006890,-33.175,151.6387
1006891,-33.176,151.6389
1006892,-33.1769,151.6384
1006893,-33.1775,151.6376
1006894,-33.178,151.6367
1006895,-33.1784,151.6359
1006896,-33.1789,151.635
1006897,-33.1795,151.6342
1006898,-33.1801,151.6334
1006899,-33.1807,151.6326
1006900,-33.1815,151.632
1006901,-33.1825,151.6317
1006902,-33.1834,151.6313
1006903,-33.1842,151.6307
1006904,-33.185,151.6301
1006905,-33.1859,151.6297
1006906,-33.1868,151.6291
1006907,-33.1877,151.6285
1006908,-33.1884,151.628
1006909,-33.1892,151.6273
1006910,-33.19,151.6268
1006911,-33.1908,151.6262
1006912,-33.1917,151.6258
1006913,-33.1927,151.6256
1006914,-33.1937,151.6255
1006915,-33.1947,151.6255
1006916,-33.1957,151.6257
1006917,-33.1966,151.6259
1006918,-33.1977,151.626
1006919,-33.1985,151.6256
1006920,-33.1989,151.6247
1006921,-33.1994,151.6238
1006922,-33.1999,151.623
1006923,-33.2004,151.6221
1006924,-33.2009,151.6212
1006925,-33.2014,151.6204
1006926,-33.202,151.6196
1006927,-33.2025,151.6187
1006928,-33.203,151.6179
1006929,-33.2035,151.617
1006930,-33.204,151.6161
1006931,-33.2044,151.6152
1006932,-33.2048,151.6143
1006933,-33.2052,151.6134
1006934,-33.2056,151.6125
1006935,-33.2061,151.6116
1006936,-33.2066,151.6107
1006937,-33.2071,151.6099
1006938,-33.2078,151.6091
1006939,-33.2084,151.6084
1006940,-33.2091,151.6076
1006941,-33.2095,151.6067
1006942,-33.2099,151.6058
1006943,-33.2105,151.6049
1006944,-33.211,151.6041
1006945,-33.2116,151.6033
1006946,-33.2121,151.6024
1006947,-33.2127,151.6016
1006948,-33.2133,151.6008
1006949,-33.214,151.6001
1006950,-33.2148,151.5994
1006951,-33.2155,151.5988
1006952,-33.2162,151.5981
1006953,-33.2169,151.5974
1006954,-33.2176,151.5966
1006955,-33.2183,151.5959
1006956,-33.219,151.5952
1006957,-33.2197,151.5945
1006958,-33.2204,151.5938
1006959,-33.2212,151.5932
1006960,-33.222,151.5925
1006961,-33.2225,151.5917
1006962,-33.2231,151.5909
1006963,-33.2236,151.59
1006964,-33.2241,151.5892
1006965,-33.2246,151.5883
1006966,-33.2252,151.5875
1006967,-33.2258,151.5867
1006968,-33.2264,151.5859
1006969,-33.227,151.5851
1006970,-33.2276,151.5843
1006971,-33.2282,151.5835
1006972,-33.2289,151.5827
1006973,-33.2295,151.582
1006974,-33.2302,151.5813
1006975,-33.2309,151.5805
1006976,-33.2315,151.5798
1006977,-33.2322,151.5791
1006978,-33.2329,151.5784
1006979,-33.2337,151.5776
1006980,-33.2344,151.577
1006981,-33.2351,151.5763
1006982,-33.2359,151.5756
1006983,-33.2366,151.575
1006984,-33.2374,151.5744
1006985,-33.2382,151.5738
1006986,-33.2391,151.5732
1006987,-33.2399,151.5726
1006988,-33.2407,151.5721
1006989,-33.2416,151.5716
1006990,-33.2424,151.5711
1006991,-33.2433,151.5706
1006992,-33.2442,151.5701
1006993,-33.245,151.5695
1006994,-33.2459,151.569
1006995,-33.2468,151.5686
1006996,-33.2478,151.5684
1006997,-33.2487,151.5681
1006998,-33.2497,151.5679
1006999,-33.2507,151.5677
1007000,-33.2517,151.5676
1007001,-33.2527,151.5676
1007002,-33.2537,151.5677
1007003,-33.2546,151.568
1007004,-33.2553,151.5688
1007005,-33.2561,151.5692
1007006,-33.2571,151.5687
1007007,-33.258,151.5683
1007008,-33.259,151.5681
1007009,-33.2599,151.5679
1007010,-33.2609,151.5679
1007011,-33.2619,151.5677
1007012,-33.2624,151.5669
1007013,-33.2626,151.5658
1007014,-33.2638,151.566
1007015,-33.2638,151.5675
1007016,-33.2635,151.5685
1007017,-33.2642,151.5687
1007018,-33.2653,151.5687
1007019,-33.2659,151.5695
1007020,-33.2664,151.5704
1007021,-33.2672,151.5709
1007022,-33.2682,151.5707
1007023,-33.269,151.5702
1007024,-33.27,151.5701
1007025,-33.271,151.5704
1007026,-33.2719,151.571
1007027,-33.2727,151.571
1007028,-33.2737,151.5704
1007029,-33.2746,151.5706
1007030,-33.2754,151.5712
1007031,-33.276,151.572
1007032,-33.2761,151.573
1007033,-33.2759,151.574
1007034,-33.2761,151.5749
1007035,-33.277,151.5755
1007036,-33.2775,151.5763
1007037,-33.2782,151.5769
1007038,-33.2792,151.5773
1007039,-33.2799,151.5779
1007040,-33.2807,151.5786
1007041,-33.2816,151.5788
1007042,-33.2826,151.5785
1007043,-33.2834,151.5779
1007044,-33.2841,151.5772
1007045,-33.2846,151.5764
1007046,-33.2852,151.5755
1007047,-33.2858,151.5748
1007048,-33.2866,151.5741
1007049,-33.2874,151.5735
1007050,-33.2883,151.573
1007051,-33.2892,151.5728
1007052,-33.2902,151.5727
1007053,-33.2912,151.5726
1007054,-33.2922,151.5724
1007055,-33.2932,151.5721
1007056,-33.2936,151.5713
1007057,-33.2938,151.5703
1007058,-33.2944,151.5695
1007059,-33.2951,151.5688
1007060,-33.2958,151.5681
1007061,-33.2964,151.5672
1007062,-33.2968,151.5663
1007063,-33.2972,151.5654
1007064,-33.2976,151.5645
1007065,-33.2982,151.5637
1007066,-33.2991,151.5634
1007067,-33.3,151.5628
1007068,-33.3005,151.562
1007069,-33.301,151.5611
1007070,-33.3013,151.5602
1007071,-33.3015,151.5592
1007072,-33.3017,151.5582
1007073,-33.3019,151.5572
1007074,-33.3017,151.5562
1007075,-33.3016,151.5552
1007076,-33.3017,151.5542
1007077,-33.3019,151.5533
1007078,-33.3023,151.5524
1007079,-33.3028,151.5515
1007080,-33.3032,151.5506
1007081,-33.3037,151.5497
1007082,-33.3042,151.5488
1007083,-33.3046,151.5479
1007084,-33.305,151.547
1007085,-33.3055,151.5461
1007086,-33.3059,151.5452
1007087,-33.3063,151.5443
1007088,-33.3067,151.5434
1007089,-33.3072,151.5425
1007090,-33.3076,151.5416
1007091,-33.308,151.5407
1007092,-33.3085,151.5398
1007093,-33.309,151.539
1007094,-33.3096,151.5381
1007095,-33.3101,151.5372
1007096,-33.3106,151.5364
1007097,-33.3111,151.5356
1007098,-33.3117,151.5347
1007099,-33.3123,151.5339
1007100,-33.3128,151.5331
1007101,-33.3133,151.5322
1007102,-33.3138,151.5314
1007103,-33.3144,151.5305
1007104,-33.315,151.5297
1007105,-33.3156,151.5289
1007106,-33.3162,151.5281
1007107,-33.3168,151.5273
1007108,-33.3174,151.5265
1007109,-33.318,151.5257
1007110,-33.3186,151.5249
1007111,-33.3193,151.5242
1007112,-33.32,151.5235
1007113,-33.3206,151.5228
1007114,-33.3213,151.522
1007115,-33.322,151.5213
1007116,-33.3227,151.5206
1007117,-33.3234,151.5199
1007118,-33.3242,151.5192
1007119,-33.3249,151.5186
1007120,-33.3257,151.5179
1007121,-33.3264,151.5172
1007122,-33.3272,151.5166
1007123,-33.3279,151.5159
1007124,-33.3286,151.5152
1007125,-33.3294,151.5146
1007126,-33.3302,151.5139
1007127,-33.331,151.5134
1007128,-33.3318,151.5127
1007129,-33.3324,151.5119
1007130,-33.3331,151.5112
1007131,-33.3338,151.5105
1007132,-33.3346,151.5099
1007133,-33.3355,151.5095
1007134,-33.3365,151.5091
1007135,-33.3374,151.5088
1007136,-33.3384,151.5086
1007137,-33.3394,151.5086
1007138,-33.3404,151.5089
1007139,-33.3413,151.5086
1007140,-33.3421,151.508
1007141,-33.3431,151.5078
1007142,-33.344,151.5081
1007143,-33.3447,151.5088
1007144,-33.345,151.5098
1007145,-33.3447,151.5107
1007146,-33.344,151.5116
1007147,-33.3445,151.5121
1007148,-33.3455,151.5124
1007149,-33.3464,151.513
1007150,-33.3473,151.5126
1007151,-33.3475,151.5116
1007152,-33.3473,151.5106
1007153,-33.3477,151.5097
1007154,-33.3485,151.5092
1007155,-33.3494,151.5087
1007156,-33.3502,151.5082
1007157,-33.351,151.5075
1007158,-33.3518,151.5081
1007159,-33.3527,151.5083
1007160,-33.3537,151.508
1007161,-33.3547,151.5077
1007162,-33.3556,151.5073
1007163,-33.3561,151.5065
1007164,-33.3566,151.5056
1007165,-33.3576,151.5053
1007166,-33.3584,151.5048
1007167,-33.3593,151.5043
1007168,-33.3602,151.5048
1007169,-33.361,151.5054
1007170,-33.362,151.5055
1007171,-33.363,151.5053
1007172,-33.3638,151.5048
1007173,-33.3644,151.504
1007174,-33.3648,151.5031
1007175,-33.3654,151.5023
1007176,-33.3663,151.5018
1007177,-33.3671,151.5012
1007178,-33.3676,151.5004
1007179,-33.3681,151.4995
1007180,-33.3689,151.4988
1007181,-33.3695,151.4981
1007182,-33.3701,151.4973
1007183,-33.3706,151.4964
1007184,-33.3712,151.4956
1007185,-33.3717,151.4948
1007186,-33.3725,151.4942
1007187,-33.3732,151.4934
1007188,-33.3735,151.4924
1007189,-33.374,151.4916
1007190,-33.3747,151.4909
1007191,-33.3756,151.4904
1007192,-33.3766,151.4904
1007193,-33.3776,151.4906
1007194,-33.3786,151.4905
1007195,-33.3796,151.4904
1007196,-33.3806,151.4903
1007197,-33.3816,151.4902
1007198,-33.3826,151.4902
1007199,-33.3835,151.4899
1007200,-33.3843,151.4893
1007201,-33.3852,151.4888
1007202,-33.3861,151.4883
1007203,-33.387,151.488
1007204,-33.388,151.4877
1007205,-33.389,151.4877
1007206,-33.39,151.4877
1007207,-33.391,151.4876
1007208,-33.3919,151.4879
1007209,-33.3929,151.4883
1007210,-33.3939,151.4884
1007211,-33.3949,151.4882
1007212,-33.3958,151.4878
1007213,-33.3966,151.4872
1007214,-33.3975,151.4869
1007215,-33.3985,151.4866
1007216,-33.3994,151.4863
1007217,-33.4004,151.4859
1007218,-33.4012,151.4853
1007219,-33.4022,151.4851
1007220,-33.403,151.4846
1007221,-33.4033,151.4836
1007222,-33.4036,151.4826
1007223,-33.404,151.4818
1007224,-33.4045,151.4809
1007225,-33.405,151.48
1007226,-33.4058,151.4794
1007227,-33.4065,151.4787
1007228,-33.4073,151.4781
1007229,-33.4081,151.4775
1007230,-33.4088,151.4768
1007231,-33.4097,151.4763
1007232,-33.4104,151.4756
1007233,-33.4111,151.4749
1007234,-33.4118,151.4742
1007235,-33.4124,151.4734
